TRANSACTION_ID,BENEFICIARY_BANK_BIC,BIC_COUNTRY_CODE
72501,BNPAFRPP,FR
72525,BNPAFRPP,FR
72907,BNPAFRPP,FR
73525,BNPAFRPP,FR
73920,BNPAFRPP,FR
74547,BNPAFRPP,FR
93906,BNPAFRPP,FR
94506,BNPAFRPP,FR
95706,BNPAFRPP,FR
96501,BNPAFRPP,FR
99582,BNPAFRPP,FR
100947,BNPAFRPP,FR
101421,BNPAFRPP,FR
104045,BNPAFRPP,FR
104505,BNPAFRPP,FR
106165,BNPAFRPP,FR
110244,BNPAFRPP,FR
110524,BNPAFRPP,FR
31502,BNPAFRPP,FR
37305,BNPAFRPP,FR
53267,BNPAFRPP,FR
147121,BNPAFRPP,FR
100962,BNPAFRPP,FR
3521,BNPAFRPP,FR
5642,BNPAFRPP,FR
7567,BNPAFRPP,FR
9521,BNPAFRPP,FR
11703,BNPAFRPP,FR
11945,BNPAFRPP,FR
13564,BNPAFRPP,FR
14242,BNPAFRPP,FR
16486,BNPAFRPP,FR
18264,BNPAFRPP,FR
24584,BNPAFRPP,FR
27021,BNPAFRPP,FR
32622,BNPAFRPP,FR
35322,BNPAFRPP,FR
38940,BNPAFRPP,FR
39304,BNPAFRPP,FR
45462,BNPAFRPP,FR
46086,BNPAFRPP,FR
46340,BNPAFRPP,FR
47887,BNPAFRPP,FR
49424,BNPAFRPP,FR
52302,BNPAFRPP,FR
52525,BNPAFRPP,FR
54862,BNPAFRPP,FR
55048,BNPAFRPP,FR
75983,BNPAFRPP,FR
78660,BNPAFRPP,FR
79107,BNPAFRPP,FR
80102,BNPAFRPP,FR
83582,BNPAFRPP,FR
83825,BNPAFRPP,FR
84865,BNPAFRPP,FR
88100,BNPAFRPP,FR
90503,BNPAFRPP,FR
93580,BNPAFRPP,FR
132162,BNPAFRPP,FR
132983,BNPAFRPP,FR
134084,BNPAFRPP,FR
139427,BNPAFRPP,FR
142648,BNPAFRPP,FR
144941,BNPAFRPP,FR
146946,BNPAFRPP,FR
147164,BNPAFRPP,FR
115086,BNPAFRPP,FR
116180,BNPAFRPP,FR
116300,BNPAFRPP,FR
121401,BNPAFRPP,FR
124620,BNPAFRPP,FR
126263,BNPAFRPP,FR
126480,BNPAFRPP,FR
128088,BNPAFRPP,FR
56382,BNPAFRPP,FR
59860,BNPAFRPP,FR
60221,BNPAFRPP,FR
63863,BNPAFRPP,FR
64847,BNPAFRPP,FR
64922,BNPAFRPP,FR
65665,BNPAFRPP,FR
66583,BNPAFRPP,FR
68881,BNPAFRPP,FR
69266,BNPAFRPP,FR
69281,BNPAFRPP,FR
69881,BNPAFRPP,FR
71368,BNPAFRPP,FR
72340,BNPAFRPP,FR
73064,BNPAFRPP,FR
74923,BNPAFRPP,FR
94906,BNPAFRPP,FR
97442,BNPAFRPP,FR
101680,BNPAFRPP,FR
101905,BNPAFRPP,FR
103160,BNPAFRPP,FR
104007,BNPAFRPP,FR
106100,BNPAFRPP,FR
106104,BNPAFRPP,FR
106365,BNPAFRPP,FR
109764,BNPAFRPP,FR
110024,BNPAFRPP,FR
110981,BNPAFRPP,FR
112086,BNPAFRPP,FR
112200,BNPAFRPP,FR
2923,BNPAFRPP,FR
7426,BNPAFRPP,FR
8720,BNPAFRPP,FR
9048,BNPAFRPP,FR
10800,BNPAFRPP,FR
10882,BNPAFRPP,FR
11286,BNPAFRPP,FR
12267,BNPAFRPP,FR
12602,BNPAFRPP,FR
15227,BNPAFRPP,FR
16244,BNPAFRPP,FR
16728,BNPAFRPP,FR
17703,BNPAFRPP,FR
24626,BNPAFRPP,FR
25080,BNPAFRPP,FR
31384,BNPAFRPP,FR
32067,BNPAFRPP,FR
34843,BNPAFRPP,FR
42982,BNPAFRPP,FR
46483,BNPAFRPP,FR
47744,BNPAFRPP,FR
48283,BNPAFRPP,FR
50487,BNPAFRPP,FR
75086,BNPAFRPP,FR
78865,BNPAFRPP,FR
79827,BNPAFRPP,FR
81921,BNPAFRPP,FR
83360,BNPAFRPP,FR
85121,BNPAFRPP,FR
89220,BNPAFRPP,FR
92041,BNPAFRPP,FR
93002,BNPAFRPP,FR
132001,BNPAFRPP,FR
133564,BNPAFRPP,FR
136241,BNPAFRPP,FR
136566,BNPAFRPP,FR
137863,BNPAFRPP,FR
139085,BNPAFRPP,FR
141445,BNPAFRPP,FR
141826,BNPAFRPP,FR
145341,BNPAFRPP,FR
112641,BNPAFRPP,FR
115882,BNPAFRPP,FR
116707,BNPAFRPP,FR
117947,BNPAFRPP,FR
122008,BNPAFRPP,FR
122900,BNPAFRPP,FR
127984,BNPAFRPP,FR
131022,BNPAFRPP,FR
57048,BNPAFRPP,FR
57104,BNPAFRPP,FR
57882,BNPAFRPP,FR
58540,BNPAFRPP,FR
59204,BNPAFRPP,FR
60424,BNPAFRPP,FR
60901,BNPAFRPP,FR
65182,BNPAFRPP,FR
66947,BNPAFRPP,FR
69446,BNPAFRPP,FR
69663,BNPAFRPP,FR
70707,BNPAFRPP,FR
94088,BNPAFRPP,FR
94382,BNPAFRPP,FR
96082,BNPAFRPP,FR
96368,BNPAFRPP,FR
104621,BNPAFRPP,FR
107563,BNPAFRPP,FR
108987,BNPAFRPP,FR
110884,BNPAFRPP,FR
111123,BNPAFRPP,FR
111346,BNPAFRPP,FR
111745,BNPAFRPP,FR
1441,BNPAFRPP,FR
3125,BNPAFRPP,FR
5181,BNPAFRPP,FR
5644,BNPAFRPP,FR
7507,BNPAFRPP,FR
8246,BNPAFRPP,FR
11906,BNPAFRPP,FR
12528,BNPAFRPP,FR
12720,BNPAFRPP,FR
15404,BNPAFRPP,FR
16385,BNPAFRPP,FR
21360,BNPAFRPP,FR
22447,BNPAFRPP,FR
25182,BNPAFRPP,FR
26281,BNPAFRPP,FR
27120,BNPAFRPP,FR
28907,BNPAFRPP,FR
30505,BNPAFRPP,FR
33260,BNPAFRPP,FR
34266,BNPAFRPP,FR
35426,BNPAFRPP,FR
36164,BNPAFRPP,FR
36384,BNPAFRPP,FR
38283,BNPAFRPP,FR
38507,BNPAFRPP,FR
41663,BNPAFRPP,FR
43222,BNPAFRPP,FR
44282,BNPAFRPP,FR
45360,BNPAFRPP,FR
46166,BNPAFRPP,FR
46686,BNPAFRPP,FR
49327,BNPAFRPP,FR
52203,BNPAFRPP,FR
53740,BNPAFRPP,FR
55700,BNPAFRPP,FR
76001,BNPAFRPP,FR
78328,BNPAFRPP,FR
82927,BNPAFRPP,FR
84681,BNPAFRPP,FR
85301,BNPAFRPP,FR
86345,BNPAFRPP,FR
88707,BNPAFRPP,FR
88760,BNPAFRPP,FR
88780,BNPAFRPP,FR
89760,BNPAFRPP,FR
135187,BNPAFRPP,FR
136121,BNPAFRPP,FR
148460,BNPAFRPP,FR
114161,BNPAFRPP,FR
118308,BNPAFRPP,FR
119187,BNPAFRPP,FR
128988,BNPAFRPP,FR
129664,BNPAFRPP,FR
57808,BNPAFRPP,FR
58027,BNPAFRPP,FR
58920,BNPAFRPP,FR
68424,BNPAFRPP,FR
70244,BNPAFRPP,FR
94185,BNPAFRPP,FR
95021,BNPAFRPP,FR
96340,BNPAFRPP,FR
99285,BNPAFRPP,FR
100125,BNPAFRPP,FR
100586,BNPAFRPP,FR
103143,BNPAFRPP,FR
106102,BNPAFRPP,FR
106528,BNPAFRPP,FR
109584,BNPAFRPP,FR
110247,BNPAFRPP,FR
110286,BNPAFRPP,FR
64,BNPAFRPP,FR
207,BNPAFRPP,FR
361,BNPAFRPP,FR
3084,BNPAFRPP,FR
3344,BNPAFRPP,FR
4982,BNPAFRPP,FR
5104,BNPAFRPP,FR
5580,BNPAFRPP,FR
7367,BNPAFRPP,FR
10143,BNPAFRPP,FR
16065,BNPAFRPP,FR
16263,BNPAFRPP,FR
17901,BNPAFRPP,FR
19922,BNPAFRPP,FR
20848,BNPAFRPP,FR
21587,BNPAFRPP,FR
27380,BNPAFRPP,FR
33026,BNPAFRPP,FR
33080,BNPAFRPP,FR
33182,BNPAFRPP,FR
34905,BNPAFRPP,FR
36082,BNPAFRPP,FR
36321,BNPAFRPP,FR
37525,BNPAFRPP,FR
38460,BNPAFRPP,FR
39604,BNPAFRPP,FR
40981,BNPAFRPP,FR
42227,BNPAFRPP,FR
47325,BNPAFRPP,FR
48706,BNPAFRPP,FR
53100,BNPAFRPP,FR
54463,BNPAFRPP,FR
79983,BNPAFRPP,FR
87925,BNPAFRPP,FR
91640,BNPAFRPP,FR
92161,BNPAFRPP,FR
92967,BNPAFRPP,FR
93345,BNPAFRPP,FR
93602,BNPAFRPP,FR
131725,BNPAFRPP,FR
132268,BNPAFRPP,FR
132428,BNPAFRPP,FR
133141,BNPAFRPP,FR
137683,BNPAFRPP,FR
139047,BNPAFRPP,FR
139926,BNPAFRPP,FR
140484,BNPAFRPP,FR
140847,BNPAFRPP,FR
141261,BNPAFRPP,FR
144521,BNPAFRPP,FR
145345,BNPAFRPP,FR
145628,BNPAFRPP,FR
147521,BNPAFRPP,FR
147628,BNPAFRPP,FR
148785,BNPAFRPP,FR
114140,BNPAFRPP,FR
114543,BNPAFRPP,FR
114803,BNPAFRPP,FR
114905,BNPAFRPP,FR
115122,BNPAFRPP,FR
118102,BNPAFRPP,FR
118767,BNPAFRPP,FR
121185,BNPAFRPP,FR
125204,BNPAFRPP,FR
61164,BNPAFRPP,FR
62401,BNPAFRPP,FR
64004,BNPAFRPP,FR
64946,BNPAFRPP,FR
64982,BNPAFRPP,FR
65525,BNPAFRPP,FR
66323,BNPAFRPP,FR
67284,BNPAFRPP,FR
69964,BNPAFRPP,FR
93787,BNPAFRPP,FR
96742,BNPAFRPP,FR
99141,BNPAFRPP,FR
101863,BNPAFRPP,FR
103084,BNPAFRPP,FR
104927,BNPAFRPP,FR
2901,BNPAFRPP,FR
5224,BNPAFRPP,FR
6547,BNPAFRPP,FR
9223,BNPAFRPP,FR
12020,BNPAFRPP,FR
12862,BNPAFRPP,FR
15725,BNPAFRPP,FR
16341,BNPAFRPP,FR
17367,BNPAFRPP,FR
18722,BNPAFRPP,FR
21243,BNPAFRPP,FR
24941,BNPAFRPP,FR
25265,BNPAFRPP,FR
26684,BNPAFRPP,FR
28061,BNPAFRPP,FR
28606,BNPAFRPP,FR
32326,BNPAFRPP,FR
37000,BNPAFRPP,FR
40422,BNPAFRPP,FR
41945,BNPAFRPP,FR
42464,BNPAFRPP,FR
43003,BNPAFRPP,FR
49261,BNPAFRPP,FR
50243,BNPAFRPP,FR
54207,BNPAFRPP,FR
76906,BNPAFRPP,FR
79323,BNPAFRPP,FR
80945,BNPAFRPP,FR
81142,BNPAFRPP,FR
81646,BNPAFRPP,FR
88883,BNPAFRPP,FR
90803,BNPAFRPP,FR
132304,BNPAFRPP,FR
133444,BNPAFRPP,FR
134026,BNPAFRPP,FR
134223,BNPAFRPP,FR
134381,BNPAFRPP,FR
134642,BNPAFRPP,FR
139323,BNPAFRPP,FR
140880,BNPAFRPP,FR
141001,BNPAFRPP,FR
144028,BNPAFRPP,FR
147684,BNPAFRPP,FR
112823,BNPAFRPP,FR
113004,BNPAFRPP,FR
114103,BNPAFRPP,FR
115246,BNPAFRPP,FR
115727,BNPAFRPP,FR
115743,BNPAFRPP,FR
116347,BNPAFRPP,FR
116948,BNPAFRPP,FR
119221,BNPAFRPP,FR
120866,BNPAFRPP,FR
120920,BNPAFRPP,FR
122667,BNPAFRPP,FR
127660,BNPAFRPP,FR
131181,BNPAFRPP,FR
131224,BNPAFRPP,FR
59540,BNPAFRPP,FR
60204,BNPAFRPP,FR
61703,BNPAFRPP,FR
65561,BNPAFRPP,FR
66604,BNPAFRPP,FR
66705,BNPAFRPP,FR
71288,BNPAFRPP,FR
71984,BNPAFRPP,FR
73124,BNPAFRPP,FR
95127,BNPAFRPP,FR
97526,BNPAFRPP,FR
100205,BNPAFRPP,FR
101683,BNPAFRPP,FR
102120,BNPAFRPP,FR
103667,BNPAFRPP,FR
104063,BNPAFRPP,FR
104904,BNPAFRPP,FR
106123,BNPAFRPP,FR
108167,BNPAFRPP,FR
110003,BNPAFRPP,FR
110761,BNPAFRPP,FR
2427,BNPAFRPP,FR
4065,BNPAFRPP,FR
6168,BNPAFRPP,FR
15723,BNPAFRPP,FR
16687,BNPAFRPP,FR
18002,BNPAFRPP,FR
18881,BNPAFRPP,FR
21362,BNPAFRPP,FR
22800,BNPAFRPP,FR
23260,BNPAFRPP,FR
24383,BNPAFRPP,FR
25627,BNPAFRPP,FR
25764,BNPAFRPP,FR
27042,BNPAFRPP,FR
27780,BNPAFRPP,FR
28141,BNPAFRPP,FR
28883,BNPAFRPP,FR
31886,BNPAFRPP,FR
33628,BNPAFRPP,FR
46388,BNPAFRPP,FR
47668,BNPAFRPP,FR
49163,BNPAFRPP,FR
55981,BNPAFRPP,FR
80125,BNPAFRPP,FR
82841,BNPAFRPP,FR
83343,BNPAFRPP,FR
83382,BNPAFRPP,FR
83508,BNPAFRPP,FR
83980,BNPAFRPP,FR
84366,BNPAFRPP,FR
86966,BNPAFRPP,FR
87641,BNPAFRPP,FR
90761,BNPAFRPP,FR
92440,BNPAFRPP,FR
93388,BNPAFRPP,FR
93481,BNPAFRPP,FR
93701,BNPAFRPP,FR
132347,BNPAFRPP,FR
133245,BNPAFRPP,FR
137428,BNPAFRPP,FR
138002,BNPAFRPP,FR
141188,BNPAFRPP,FR
142841,BNPAFRPP,FR
146864,BNPAFRPP,FR
147241,BNPAFRPP,FR
147802,BNPAFRPP,FR
147960,BNPAFRPP,FR
149241,BNPAFRPP,FR
149884,BNPAFRPP,FR
117760,BNPAFRPP,FR
119943,BNPAFRPP,FR
120182,BNPAFRPP,FR
122927,BNPAFRPP,FR
124660,BNPAFRPP,FR
130524,BNPAFRPP,FR
58328,BNPAFRPP,FR
58642,BNPAFRPP,FR
60587,BNPAFRPP,FR
60667,BNPAFRPP,FR
62486,BNPAFRPP,FR
68246,BNPAFRPP,FR
68565,BNPAFRPP,FR
71687,BNPAFRPP,FR
72546,BNPAFRPP,FR
72845,BNPAFRPP,FR
72947,BNPAFRPP,FR
94544,BNPAFRPP,FR
95806,BNPAFRPP,FR
98220,BNPAFRPP,FR
100860,BNPAFRPP,FR
103605,BNPAFRPP,FR
104564,BNPAFRPP,FR
108700,BNPAFRPP,FR
110041,BNPAFRPP,FR
111483,BNPAFRPP,FR
4921,BNPAFRPP,FR
5983,BNPAFRPP,FR
11003,BNPAFRPP,FR
12443,BNPAFRPP,FR
12841,BNPAFRPP,FR
14424,BNPAFRPP,FR
15468,BNPAFRPP,FR
17661,BNPAFRPP,FR
29167,BNPAFRPP,FR
35088,BNPAFRPP,FR
39765,BNPAFRPP,FR
43043,BNPAFRPP,FR
46806,BNPAFRPP,FR
77085,BNPAFRPP,FR
80283,BNPAFRPP,FR
80862,BNPAFRPP,FR
85241,BNPAFRPP,FR
87664,BNPAFRPP,FR
132806,BNPAFRPP,FR
133123,BNPAFRPP,FR
141185,BNPAFRPP,FR
142587,BNPAFRPP,FR
143627,BNPAFRPP,FR
113965,BNPAFRPP,FR
116945,BNPAFRPP,FR
117223,BNPAFRPP,FR
123584,BNPAFRPP,FR
123607,BNPAFRPP,FR
126464,BNPAFRPP,FR
128461,BNPAFRPP,FR
131145,BNPAFRPP,FR
61848,BNPAFRPP,FR
62382,BNPAFRPP,FR
62702,BNPAFRPP,FR
69225,BNPAFRPP,FR
74648,BNPAFRPP,FR
99606,BNPAFRPP,FR
99607,BNPAFRPP,FR
105802,BNPAFRPP,FR
106305,BNPAFRPP,FR
110442,BNPAFRPP,FR
33907,BNPAFRPP,FR
35126,BNPAFRPP,FR
39904,BNPAFRPP,FR
42347,BNPAFRPP,FR
44587,BNPAFRPP,FR
52586,BNPAFRPP,FR
80382,BNPAFRPP,FR
81088,BNPAFRPP,FR
91005,BNPAFRPP,FR
132188,BNPAFRPP,FR
14146,BNPAFRPP,FR
17924,BNPAFRPP,FR
46002,BNPAFRPP,FR
53081,BNPAFRPP,FR
144344,BNPAFRPP,FR
123964,BNPAFRPP,FR
56841,BNPAFRPP,FR
74768,BNPAFRPP,FR
102041,BNPAFRPP,FR
110880,BNPAFRPP,FR
21842,BNPAFRPP,FR
28724,BNPAFRPP,FR
37007,BNPAFRPP,FR
40247,BNPAFRPP,FR
46467,BNPAFRPP,FR
83684,BNPAFRPP,FR
85080,BNPAFRPP,FR
92304,BNPAFRPP,FR
143708,BNPAFRPP,FR
144245,BNPAFRPP,FR
128920,BNPAFRPP,FR
67460,BNPAFRPP,FR
72622,BNPAFRPP,FR
103726,BNPAFRPP,FR
111580,BNPAFRPP,FR
111685,BNPAFRPP,FR
363,BNPAFRPP,FR
1964,BNPAFRPP,FR
2263,BNPAFRPP,FR
6581,BNPAFRPP,FR
10723,BNPAFRPP,FR
15625,BNPAFRPP,FR
16860,BNPAFRPP,FR
17964,BNPAFRPP,FR
23264,BNPAFRPP,FR
26404,BNPAFRPP,FR
27360,BNPAFRPP,FR
28564,BNPAFRPP,FR
33743,BNPAFRPP,FR
34148,BNPAFRPP,FR
36888,BNPAFRPP,FR
45246,BNPAFRPP,FR
47445,BNPAFRPP,FR
50845,BNPAFRPP,FR
51180,BNPAFRPP,FR
55422,BNPAFRPP,FR
76385,BNPAFRPP,FR
82744,BNPAFRPP,FR
83606,BNPAFRPP,FR
88628,BNPAFRPP,FR
89743,BNPAFRPP,FR
93503,BNPAFRPP,FR
132020,BNPAFRPP,FR
132205,BNPAFRPP,FR
132380,BNPAFRPP,FR
132506,BNPAFRPP,FR
135024,BNPAFRPP,FR
135182,BNPAFRPP,FR
141685,BNPAFRPP,FR
143484,BNPAFRPP,FR
146287,BNPAFRPP,FR
146901,BNPAFRPP,FR
117086,BNPAFRPP,FR
120123,BNPAFRPP,FR
127847,BNPAFRPP,FR
58525,BNPAFRPP,FR
61904,BNPAFRPP,FR
62800,BNPAFRPP,FR
66181,BNPAFRPP,FR
69084,BNPAFRPP,FR
69661,BNPAFRPP,FR
70705,BNPAFRPP,FR
97740,BNPAFRPP,FR
100201,BNPAFRPP,FR
100704,BNPAFRPP,FR
106948,BNPAFRPP,FR
111844,BNPAFRPP,FR
111946,BNPAFRPP,FR
1263,BNPAFRPP,FR
1622,BNPAFRPP,FR
2565,BNPAFRPP,FR
5746,BNPAFRPP,FR
10021,BNPAFRPP,FR
10402,BNPAFRPP,FR
12147,BNPAFRPP,FR
13107,BNPAFRPP,FR
13508,BNPAFRPP,FR
13704,BNPAFRPP,FR
16188,BNPAFRPP,FR
19280,BNPAFRPP,FR
21288,BNPAFRPP,FR
22820,BNPAFRPP,FR
24528,BNPAFRPP,FR
25582,BNPAFRPP,FR
26228,BNPAFRPP,FR
29922,BNPAFRPP,FR
30666,BNPAFRPP,FR
30946,BNPAFRPP,FR
31026,BNPAFRPP,FR
38623,BNPAFRPP,FR
38861,BNPAFRPP,FR
39620,BNPAFRPP,FR
46061,BNPAFRPP,FR
47962,BNPAFRPP,FR
48063,BNPAFRPP,FR
75005,BNPAFRPP,FR
75022,BNPAFRPP,FR
75485,BNPAFRPP,FR
77280,BNPAFRPP,FR
80545,BNPAFRPP,FR
85223,BNPAFRPP,FR
86160,BNPAFRPP,FR
86266,BNPAFRPP,FR
86662,BNPAFRPP,FR
88600,BNPAFRPP,FR
89904,BNPAFRPP,FR
92101,BNPAFRPP,FR
133666,BNPAFRPP,FR
133865,BNPAFRPP,FR
136567,BNPAFRPP,FR
138440,BNPAFRPP,FR
141206,BNPAFRPP,FR
143500,BNPAFRPP,FR
144665,BNPAFRPP,FR
146207,BNPAFRPP,FR
147421,BNPAFRPP,FR
149547,BNPAFRPP,FR
115664,BNPAFRPP,FR
117940,BNPAFRPP,FR
118483,BNPAFRPP,FR
118587,BNPAFRPP,FR
118881,BNPAFRPP,FR
120420,BNPAFRPP,FR
121741,BNPAFRPP,FR
121988,BNPAFRPP,FR
123546,BNPAFRPP,FR
123705,BNPAFRPP,FR
129765,BNPAFRPP,FR
130087,BNPAFRPP,FR
56700,BNPAFRPP,FR
57906,BNPAFRPP,FR
60763,BNPAFRPP,FR
62225,BNPAFRPP,FR
63505,BNPAFRPP,FR
64285,BNPAFRPP,FR
64745,BNPAFRPP,FR
66361,BNPAFRPP,FR
71323,BNPAFRPP,FR
71821,BNPAFRPP,FR
72206,BNPAFRPP,FR
72224,BNPAFRPP,FR
74724,BNPAFRPP,FR
95742,BNPAFRPP,FR
96165,BNPAFRPP,FR
99441,BNPAFRPP,FR
102106,BNPAFRPP,FR
102688,BNPAFRPP,FR
108244,BNPAFRPP,FR
2945,BNPAFRPP,FR
7608,BNPAFRPP,FR
16521,BNPAFRPP,FR
24244,BNPAFRPP,FR
24284,BNPAFRPP,FR
27187,BNPAFRPP,FR
29660,BNPAFRPP,FR
55003,BNPAFRPP,FR
78682,BNPAFRPP,FR
91167,BNPAFRPP,FR
134825,BNPAFRPP,FR
114445,BNPAFRPP,FR
117724,BNPAFRPP,FR
57208,BNPAFRPP,FR
59543,BNPAFRPP,FR
60447,BNPAFRPP,FR
97523,BNPAFRPP,FR
110920,BNPAFRPP,FR
111002,BNPAFRPP,FR
4467,BNPAFRPP,FR
5404,BNPAFRPP,FR
10824,BNPAFRPP,FR
29687,BNPAFRPP,FR
31200,BNPAFRPP,FR
35627,BNPAFRPP,FR
46564,BNPAFRPP,FR
53120,BNPAFRPP,FR
89581,BNPAFRPP,FR
132226,BNPAFRPP,FR
132507,BNPAFRPP,FR
133021,BNPAFRPP,FR
136185,BNPAFRPP,FR
138008,BNPAFRPP,FR
139165,BNPAFRPP,FR
148842,BNPAFRPP,FR
149141,BNPAFRPP,FR
125624,BNPAFRPP,FR
62227,BNPAFRPP,FR
65063,BNPAFRPP,FR
72188,BNPAFRPP,FR
95868,BNPAFRPP,FR
100,BNPAFRPP,FR
5483,BNPAFRPP,FR
5948,BNPAFRPP,FR
6844,BNPAFRPP,FR
7440,BNPAFRPP,FR
9604,BNPAFRPP,FR
10741,BNPAFRPP,FR
10908,BNPAFRPP,FR
18862,BNPAFRPP,FR
36948,BNPAFRPP,FR
37766,BNPAFRPP,FR
42784,BNPAFRPP,FR
44825,BNPAFRPP,FR
46260,BNPAFRPP,FR
47003,BNPAFRPP,FR
55608,BNPAFRPP,FR
75288,BNPAFRPP,FR
76328,BNPAFRPP,FR
79362,BNPAFRPP,FR
82484,BNPAFRPP,FR
83262,BNPAFRPP,FR
85847,BNPAFRPP,FR
92346,BNPAFRPP,FR
136404,BNPAFRPP,FR
137203,BNPAFRPP,FR
139001,BNPAFRPP,FR
140282,BNPAFRPP,FR
142083,BNPAFRPP,FR
143004,BNPAFRPP,FR
147568,BNPAFRPP,FR
149600,BNPAFRPP,FR
149861,BNPAFRPP,FR
112842,BNPAFRPP,FR
116706,BNPAFRPP,FR
117264,BNPAFRPP,FR
118144,BNPAFRPP,FR
119262,BNPAFRPP,FR
119762,BNPAFRPP,FR
121443,BNPAFRPP,FR
126806,BNPAFRPP,FR
127166,BNPAFRPP,FR
129260,BNPAFRPP,FR
57284,BNPAFRPP,FR
60841,BNPAFRPP,FR
64044,BNPAFRPP,FR
67863,BNPAFRPP,FR
69343,BNPAFRPP,FR
73422,BNPAFRPP,FR
74381,BNPAFRPP,FR
95340,BNPAFRPP,FR
97721,BNPAFRPP,FR
100744,BNPAFRPP,FR
101183,BNPAFRPP,FR
102968,BNPAFRPP,FR
103547,BNPAFRPP,FR
104482,BNPAFRPP,FR
108965,BNPAFRPP,FR
1000,BNPAFRPP,FR
3447,BNPAFRPP,FR
3727,BNPAFRPP,FR
3964,BNPAFRPP,FR
4067,BNPAFRPP,FR
4383,BNPAFRPP,FR
8584,BNPAFRPP,FR
8742,BNPAFRPP,FR
9140,BNPAFRPP,FR
9588,BNPAFRPP,FR
9623,BNPAFRPP,FR
10220,BNPAFRPP,FR
11983,BNPAFRPP,FR
12021,BNPAFRPP,FR
13682,BNPAFRPP,FR
13946,BNPAFRPP,FR
14964,BNPAFRPP,FR
16304,BNPAFRPP,FR
19662,BNPAFRPP,FR
22067,BNPAFRPP,FR
29504,BNPAFRPP,FR
34181,BNPAFRPP,FR
38885,BNPAFRPP,FR
39984,BNPAFRPP,FR
42228,BNPAFRPP,FR
46522,BNPAFRPP,FR
48380,BNPAFRPP,FR
53843,BNPAFRPP,FR
54780,BNPAFRPP,FR
75161,BNPAFRPP,FR
79000,BNPAFRPP,FR
81066,BNPAFRPP,FR
81363,BNPAFRPP,FR
83940,BNPAFRPP,FR
85583,BNPAFRPP,FR
88748,BNPAFRPP,FR
91183,BNPAFRPP,FR
92888,BNPAFRPP,FR
132043,BNPAFRPP,FR
132483,BNPAFRPP,FR
132628,BNPAFRPP,FR
137442,BNPAFRPP,FR
140727,BNPAFRPP,FR
145668,BNPAFRPP,FR
114724,BNPAFRPP,FR
115884,BNPAFRPP,FR
117282,BNPAFRPP,FR
117381,BNPAFRPP,FR
117784,BNPAFRPP,FR
119841,BNPAFRPP,FR
121481,BNPAFRPP,FR
124028,BNPAFRPP,FR
126104,BNPAFRPP,FR
127942,BNPAFRPP,FR
128800,BNPAFRPP,FR
129385,BNPAFRPP,FR
130004,BNPAFRPP,FR
61625,BNPAFRPP,FR
62325,BNPAFRPP,FR
71400,BNPAFRPP,FR
74362,BNPAFRPP,FR
94984,BNPAFRPP,FR
96862,BNPAFRPP,FR
101943,BNPAFRPP,FR
103927,BNPAFRPP,FR
109325,BNPAFRPP,FR
244,BNPAFRPP,FR
6602,BNPAFRPP,FR
6720,BNPAFRPP,FR
7182,BNPAFRPP,FR
7607,BNPAFRPP,FR
10347,BNPAFRPP,FR
13923,BNPAFRPP,FR
15206,BNPAFRPP,FR
16228,BNPAFRPP,FR
17925,BNPAFRPP,FR
19443,BNPAFRPP,FR
28904,BNPAFRPP,FR
31068,BNPAFRPP,FR
31665,BNPAFRPP,FR
34588,BNPAFRPP,FR
39023,BNPAFRPP,FR
40964,BNPAFRPP,FR
43062,BNPAFRPP,FR
44881,BNPAFRPP,FR
45580,BNPAFRPP,FR
53385,BNPAFRPP,FR
77723,BNPAFRPP,FR
78361,BNPAFRPP,FR
82185,BNPAFRPP,FR
82584,BNPAFRPP,FR
83961,BNPAFRPP,FR
89741,BNPAFRPP,FR
91382,BNPAFRPP,FR
91940,BNPAFRPP,FR
92548,BNPAFRPP,FR
134900,BNPAFRPP,FR
135747,BNPAFRPP,FR
137046,BNPAFRPP,FR
139102,BNPAFRPP,FR
139887,BNPAFRPP,FR
139922,BNPAFRPP,FR
141767,BNPAFRPP,FR
146706,BNPAFRPP,FR
146741,BNPAFRPP,FR
114221,BNPAFRPP,FR
114846,BNPAFRPP,FR
116225,BNPAFRPP,FR
116321,BNPAFRPP,FR
123040,BNPAFRPP,FR
126025,BNPAFRPP,FR
127028,BNPAFRPP,FR
130927,BNPAFRPP,FR
59244,BNPAFRPP,FR
59422,BNPAFRPP,FR
60580,BNPAFRPP,FR
60826,BNPAFRPP,FR
65682,BNPAFRPP,FR
71203,BNPAFRPP,FR
72486,BNPAFRPP,FR
95242,BNPAFRPP,FR
95300,BNPAFRPP,FR
95724,BNPAFRPP,FR
97141,BNPAFRPP,FR
100802,BNPAFRPP,FR
108581,BNPAFRPP,FR
112243,BNPAFRPP,FR
2645,BNPAFRPP,FR
2943,BNPAFRPP,FR
7100,BNPAFRPP,FR
7683,BNPAFRPP,FR
9127,BNPAFRPP,FR
9284,BNPAFRPP,FR
10524,BNPAFRPP,FR
13608,BNPAFRPP,FR
17705,BNPAFRPP,FR
19162,BNPAFRPP,FR
19584,BNPAFRPP,FR
19643,BNPAFRPP,FR
19923,BNPAFRPP,FR
23480,BNPAFRPP,FR
25920,BNPAFRPP,FR
26824,BNPAFRPP,FR
29241,BNPAFRPP,FR
